quantile,variable,coef,std_err,p_value,ci_lower,ci_upper,commodity
0.1,brent_ret_lag3,-1.6490304241093046e-06,7.449284293599385e-07,0.02782878729291667,-3.1167529705968387e-06,-1.813078776217704e-07,soy_sauce
0.1,brent_ret_lag4,2.0939382559338735e-07,6.057608451365175e-07,0.7299047335202336,-9.841286862942822e-07,1.4029163374810571e-06,soy_sauce
0.25,const,-5.876001879037856e-08,6.5416454258629345e-09,9.572577224337793e-17,-7.164893550270725e-08,-4.5871102078049865e-08,soy_sauce
0.25,brent_ret_lag0,-6.482292935014087e-07,1.6654408645742334e-07,0.000129992389399123,-9.763688852307229e-07,-3.200897017720946e-07,soy_sauce
0.25,brent_ret_lag1,2.7287432732190387e-07,1.5463441914728385e-07,0.07894552902141783,-3.1799805789759426e-08,5.775484604335672e-07,soy_sauce
0.25,brent_ret_lag2,7.679054254177504e-07,1.6430985039157206e-07,5.03165129376068e-06,4.44167919202669e-07,1.0916429316328317e-06,soy_sauce
0.25,brent_ret_lag3,-5.649966204728603e-07,1.7408275259052208e-07,0.001345977787555842,-9.079895455129974e-07,-2.220036954327232e-07,soy_sauce
0.25,brent_ret_lag4,1.384280748696133e-07,1.3608833912767958e-07,0.31012591062736106,-1.2970496419745337e-07,4.0656111393667997e-07,soy_sauce
0.5,const,8.332961507818915e-09,3.157769733293386e-09,0.008884156567266936,2.111249929227522e-09,1.4554673086410308e-08,soy_sauce
0.5,brent_ret_lag0,-3.149564790424066e-08,6.748408760611585e-08,0.6411456537360787,-1.6445864542836615e-07,1.0146734961988484e-07,soy_sauce
0.5,brent_ret_lag1,3.387024934280812e-07,6.826303527077068e-08,1.3553229040991904e-06,2.0420474571200769e-07,4.7320024114415474e-07,soy_sauce
0.5,brent_ret_lag2,6.178850993019959e-07,6.779550291580083e-08,3.935400184358443e-17,4.843085243477021e-07,7.514616742562897e-07,soy_sauce
0.5,brent_ret_lag3,-3.1188448332380044e-07,6.784213580338186e-08,7.051085119139709e-06,-4.45552938434379e-07,-1.7821602821322186e-07,soy_sauce
0.5,brent_ret_lag4,2.3159075897321435e-08,6.739876463431489e-08,0.73145006535921,-1.0963581091373437e-07,1.5595396270837724e-07,soy_sauce
0.75,const,8.789401777596082e-08,1.0919151005167212e-08,4.372570829190031e-14,6.638016021979784e-08,1.0940787533212381e-07,soy_sauce
0.75,brent_ret_lag0,6.388318948418027e-07,2.598215918082821e-07,0.014677758664692593,1.269088787086171e-07,1.1507549109749885e-06,soy_sauce
0.75,brent_ret_lag1,8.260937378349529e-07,2.2996019011477246e-07,0.00040041540027256644,3.730062430859404e-07,1.2791812325839655e-06,soy_sauce
0.75,brent_ret_lag2,1.1526158094042027e-06,3.052986960536475e-07,0.00020320417415972303,5.510898614736118e-07,1.7541417573347936e-06,soy_sauce
0.75,brent_ret_lag3,-3.667166875912499e-07,2.547685309962649e-07,0.15138774789986734,-8.686837254179792e-07,1.3525035023547934e-07,soy_sauce
0.75,brent_ret_lag4,-8.787948887366336e-08,2.4915790664609224e-07,0.7246304689983829,-5.787919883930064e-07,4.030330106456797e-07,soy_sauce
0.9,const,3.224461542359543e-07,3.376753844225647e-08,1.9972450032052917e-18,2.5591442372639547e-07,3.8897788474551317e-07,soy_sauce
0.9,brent_ret_lag0,2.2764760728151732e-06,1.0749518437880947e-06,0.035265313214315454,1.5851279562925758e-07,4.394439350001089e-06,soy_sauce
0.9,brent_ret_lag1,2.2728218136397054e-06,6.02611088439723e-07,0.0002061002581887479,1.085505225351713e-06,3.4601384019276976e-06,soy_sauce
0.9,brent_ret_lag2,2.9282120803414953e-06,1.079977416144591e-06,0.00720421520362537,8.003469849863203e-07,5.056077175696671e-06,soy_sauce
0.9,brent_ret_lag3,-6.285423856599745e-07,5.655158130655087e-07,0.26753028087800446,-1.7427706477557726e-06,4.856858764358235e-07,soy_sauce
0.9,brent_ret_lag4,-4.284665753216111e-07,9.52891760981931e-07,0.6533853690129706,-2.3059364997237267e-06,1.4490033490805048e-06,soy_sauce
0.1,const,-6.73047104928832e-07,1.3188737640589158e-07,6.969661692137126e-07,-9.329030431890202e-07,-4.1319116666864384e-07,toilet_soap
0.1,brent_ret_lag0,-2.9252943512658473e-06,3.755688372921263e-06,0.4368375694601445,-1.0325077048851891e-05,4.474488346320196e-06,toilet_soap
0.1,brent_ret_lag1,4.016434668621603e-06,2.918733954563285e-06,0.17012698655460015,-1.7343079040468675e-06,9.767177241290073e-06,toilet_soap
0.1,brent_ret_lag2,1.8492605447539316e-06,2.667005073045562e-06,0.4887647453339157,-3.4055039709042734e-06,7.1040250604121365e-06,toilet_soap
0.1,brent_ret_lag3,5.5819965524633426e-06,3.9684740890090935e-06,0.16089432251799896,-2.2370350028162506e-06,1.3401028107742936e-05,toilet_soap
0.1,brent_ret_lag4,2.372669376882451e-06,3.3393890328050787e-06,0.47810462497812545,-4.2068842846049125e-06,8.952223038369815e-06,toilet_soap
0.25,const,-1.5383917546564324e-07,1.7524812088064556e-08,3.758435177041009e-16,-1.8836807892917497e-07,-1.193102720021115e-07,toilet_soap
0.25,brent_ret_lag0,-1.0447994431098876e-06,4.526059428455177e-07,0.02186057484513076,-1.936562894210013e-06,-1.5303599200976244e-07,toilet_soap
0.25,brent_ret_lag1,1.1442872451702113e-06,3.7587551983150355e-07,0.0026022931984546896,4.037047228956373e-07,1.8848697674447851e-06,toilet_soap
0.25,brent_ret_lag2,9.361066280464439e-07,4.345481420632624e-07,0.032258772791512125,7.992222092356237e-08,1.7922910351693254e-06,toilet_soap
0.25,brent_ret_lag3,1.6122763621024567e-06,4.555556167671602e-07,0.00048525660055191017,7.147012078252883e-07,2.509851516379625e-06,toilet_soap
0.25,brent_ret_lag4,9.058106892542204e-07,3.9585947290033037e-07,0.02302939817249728,1.25854050848426e-07,1.6857673276600148e-06,toilet_soap
0.5,const,2.292520008488308e-09,6.410075046610284e-09,0.7209368692764264,-1.033716534084226e-08,1.4922205357818876e-08,toilet_soap
0.5,brent_ret_lag0,-6.556581127692579e-07,1.3698847685010568e-07,3.033630134570297e-06,-9.255646811823369e-07,-3.8575154435617885e-07,toilet_soap
0.5,brent_ret_lag1,7.135711516347423e-07,1.3856969188778727e-07,5.588365970868213e-07,4.4054913632746373e-07,9.86593166942021e-07,toilet_soap
0.5,brent_ret_lag2,7.49328064560231e-07,1.3762063045038168e-07,1.322405817787674e-07,4.781759723419113e-07,1.0204801567785506e-06,toilet_soap
0.5,brent_ret_lag3,7.331415925350332e-07,1.377152922953804e-07,2.406830606606766e-07,4.6180298934636957e-07,1.004480195723697e-06,toilet_soap
0.5,brent_ret_lag4,5.355119319864905e-07,1.3681527655412543e-07,0.00011941970546068813,2.6594661780596506e-07,8.05077246167016e-07,toilet_soap
0.75,const,1.6417266986706156e-07,2.1756237887757622e-08,1.0274518065483546e-12,1.2130664460065432e-07,2.070386951334688e-07,toilet_soap
0.75,brent_ret_lag0,-1.0879653589586587e-06,5.266590162898333e-07,0.03996411219126328,-2.1256345927449245e-06,-5.02961251723928e-08,toilet_soap
0.75,brent_ret_lag1,1.3645503041596352e-06,5.656441831560601e-07,0.016629201866378337,2.500691161869729e-07,2.4790314921322974e-06,toilet_soap
0.75,brent_ret_lag2,1.6546302128673547e-06,5.095034373685573e-07,0.001337095924953828,6.507623873619327e-07,2.6584980383727766e-06,toilet_soap
0.75,brent_ret_lag3,9.574964874879374e-07,4.262100149445409e-07,0.025615179131131628,1.1774058099046758e-07,1.7972523939854071e-06,toilet_soap
0.75,brent_ret_lag4,9.049646076343227e-07,4.501813824902022e-07,0.045570361399111345,1.7978235456898793e-08,1.7919509798117465e-06,toilet_soap
0.9,const,7.486577227638192e-07,1.2632251260594023e-07,1.1165091133108409e-08,4.997661614093948e-07,9.975492841182437e-07,toilet_soap
0.9,brent_ret_lag0,-3.5241266854268326e-06,2.6170083778654287e-06,0.17942106222385523,-8.680383379563449e-06,1.6321300087097836e-06,toilet_soap
0.9,brent_ret_lag1,4.365830301926099e-06,3.997773316021507e-06,0.2759419714071988,-3.5109291294633175e-06,1.2242589733315515e-05,toilet_soap
0.9,brent_ret_lag2,6.044624146795535e-06,2.9651817545590003e-06,0.042635594083829144,2.0236609344252357e-07,1.1886882200148546e-05,toilet_soap
0.9,brent_ret_lag3,2.9150418690706427e-06,2.3233880034874677e-06,0.21087330029506576,-1.6626985185357874e-06,7.492782256677073e-06,toilet_soap
0.9,brent_ret_lag4,2.917322945839791e-06,2.478892877067504e-06,0.24046051846270525,-1.966806619634667e-06,7.80145251131425e-06,toilet_soap
0.1,const,-1.3046786620516958e-07,1.2846713834778586e-08,2.84726927483506e-20,-1.5577957508944308e-07,-1.0515615732089608e-07,vinegar
0.1,brent_ret_lag0,-8.665906635165231e-07,3.694690879080862e-07,0.019848590020246144,-1.5945506784387916e-06,-1.3863064859425464e-07,vinegar
0.1,brent_ret_lag1,5.009052993958107e-07,3.339123997328568e-07,0.13495143002721188,-1.5699784716656507e-07,1.1588084459581864e-06,vinegar
0.1,brent_ret_lag2,6.132969130344055e-07,3.10538893395665e-07,0.049465373523418406,1.4462741888342826e-09,1.2251475518799768e-06,vinegar
0.1,brent_ret_lag3,-8.778047565449894e-07,2.8402809538779006e-07,0.002243061873588324,-1.4374215237487338e-06,-3.1818798934124525e-07,vinegar
0.1,brent_ret_lag4,-9.041131348362801e-07,3.400429689337844e-07,0.008389925197590858,-1.5740952601090467e-06,-2.341310095635136e-07,vinegar
0.25,const,-1.2210920124101774e-08,1.8924254262447236e-09,6.388940308282835e-10,-1.593954069511718e-08,-8.482299553086368e-09,vinegar
0.25,brent_ret_lag0,-1.1463371154102436e-07,4.3057909345717445e-08,0.008305922814488349,-1.9947013590145094e-07,-2.979728718059778e-08,vinegar
0.25,brent_ret_lag1,1.6374258336394722e-07,4.3839054560876065e-08,0.00023645336043452773,7.73670790071319e-08,2.5011808772076253e-07,vinegar
0.25,brent_ret_lag2,2.606411300906527e-07,4.5052380779835925e-08,2.3403322903274798e-08,1.7187502527126408e-07,3.494072349100413e-07,vinegar
0.25,brent_ret_lag3,-2.2086138136454018e-07,4.554894483883804e-08,2.280965957784805e-06,-3.106058597248594e-07,-1.3111690300422094e-07,vinegar
0.25,brent_ret_lag4,-2.3188331030439714e-07,4.2594630814598997e-08,1.3285113337863996e-07,-3.1580694315542943e-07,-1.4795967745336486e-07,vinegar
0.5,const,3.150720135436313e-08,7.677084067652502e-09,5.6318368833809704e-05,1.6381145033683552e-08,4.6633257675042706e-08,vinegar
0.5,brent_ret_lag0,1.6713488034338222e-07,1.6406548214034813e-07,0.30940716833933724,-1.5612115036636066e-07,4.903909110531251e-07,vinegar
0.5,brent_ret_lag1,6.359822645678845e-08,1.6595923856052252e-07,0.7019120799188348,-2.6338904726355305e-07,3.9058550017712993e-07,vinegar
0.5,brent_ret_lag2,2.567907714345092e-07,1.648225865888451e-07,0.12060626017589952,-6.795697206979007e-08,5.815385149388086e-07,vinegar
0.5,brent_ret_lag3,-7.245008452417139e-08,1.649359591994261e-07,0.6608823883518329,-3.9742120457062634e-07,2.5252103552228357e-07,vinegar
0.5,brent_ret_lag4,-3.556538256669293e-08,1.638580472471348e-07,0.8283609887132626,-3.5841270707366806e-07,2.8728194194028224e-07,vinegar
0.75,const,1.309586047881642e-07,3.451945509623617e-08,0.00018954203101102828,6.294538292637746e-08,1.9897182664995095e-07,vinegar
0.75,brent_ret_lag0,8.535543491962057e-07,8.800048555997532e-07,0.3330894948523454,-8.803074778950798e-07,2.5874161762874913e-06,vinegar
0.75,brent_ret_lag1,2.4560699981823415e-09,7.188274673603357e-07,0.9972767640293325,-1.4138400992671165e-06,1.4187522392634812e-06,vinegar
0.75,brent_ret_lag2,6.086283718544829e-07,7.64941634138974e-07,0.42705038139438656,-8.98525925018657e-07,2.115782668727623e-06,vinegar
0.75,brent_ret_lag3,4.0628039170537015e-08,6.938825850071733e-07,0.9533597621049885,-1.3265195611769753e-06,1.4077756395180493e-06,vinegar
0.75,brent_ret_lag4,1.7175895674102886e-07,7.072881902471599e-07,0.8083436386274054,-1.2218015287704255e-06,1.5653194422524832e-06,vinegar
0.9,const,4.332758943804427e-07,1.0828932186356089e-07,8.493549802726751e-05,2.1991488817000987e-07,6.466369005908755e-07,vinegar
0.9,brent_ret_lag0,2.733232811185052e-06,3.291116002706962e-06,0.4071203548751918,-3.751209143096889e-06,9.217674765466994e-06,vinegar
0.9,brent_ret_lag1,-1.7575815522929776e-07,2.2383268853176643e-06,0.9374807170449935,-4.585903756482183e-06,4.234387446023587e-06,vinegar
0.9,brent_ret_lag2,1.5522880290593734e-06,2.1981279371885137e-06,0.4807838589335923,-2.77865412097749e-06,5.8832301790962375e-06,vinegar
0.9,brent_ret_lag3,3.2315401560096753e-07,2.048907534352153e-06,0.8748150966427943,-3.713781165434778e-06,4.360089196636713e-06,vinegar
0.9,brent_ret_lag4,8.516245587904691e-07,1.712819679603928e-06,0.6195165554811957,-2.5231212056882534e-06,4.226370323269191e-06,vinegar
